title,label
5대 전략무기 향해 질주하는 北… “문제없다”만 되풀이하는 정부와 군,1
"5세대 장갑차 ‘레드백’, K-9 자주포 뒤잇나",1
"5월 발족 우주항공청, 한국의 NASA 될 수 있을까",1
"5조 걸린 호주장갑차 수주전, 한화는 어떻게 美·英을 꺾었나",1
"5천억 들여 '무늬만 국산'…연구원 반발하니 ""나가라""",1
6·25전쟁과 방위산업,1
6000t급 대형 해상시험선 2026년 건조…내년 3월 ADD 동해시험장 완공 대비,1
600대 팔린 자주포? 5월부터 24문 인도하는 K9,1
60개국 우주 과학자 부산에 모인다,1
60주년 맞은 ROTC… 정몽준·권광석·손길승 등 기업인 요람,1
"63일 만에… 北 탄도미사일 2발, 日 EEZ 안쪽 낙하",1
65km 밖 표적 타격은 미군 차기 자주포 XM1299,1
"6600억 들인 중어뢰 범상어, 해군 주력 잠수함 장착 불가",1
6G·국방·우주 전파 대융합의 장,1
6개월만에 소장 임명된 ADD의 앞날은,1
6년만에 되살아 난 ‘북한은 적’…“플루토늄 70kg 보유”,1
6륜 구동 장갑차 등 14종 수출용 무기.. 우리 軍이 먼저 써본다,1
6륜 다목적무인차량 재격돌…현대로템-한화디펜스 장군 멍군,1
6일 개막 '드론쇼코리아'에 항공·방산 등 관련 기업 총출동,1
76㎜ 함포 탑재 철갑고폭탄 ‘전투용 적합’ 판정 획득,1
"78일 만에 미사일 쏜 북한, 대선정국 존재감 과시 노렸나",1
"7년후 850조 '뉴 스페이스' 향해 … 韓스타트업, 위대한 첫발",1
7명 사상 ADD 실험실 폭발 원인 규명 총력…다음주 4차 감식,1
7조 규모 한국형 '미니 이지스함' 사업에 무슨일이?,1
"7조 전함 수주 복마전...HD현대∙한화오션, 정치인에도 손 뻗친다",1
"7조8000억 규모 차기 구축함 사업, 경쟁입찰로 진행",1
"8월부터 고흥에 UAM 띄운다… ""과감한 규제특례 담은 법 제정""",1
8월부터 첨단무기 신속 도입제… 5년내 전략화 목표,1
"8조원 KDDX 사업, 이번엔 전투체계 놓고 라이벌 격돌",1
9·19 군사합의 ‘효력 정지’ 가까워진 정부…북 ‘정찰위성 발사’ 계기삼나,1
9·19 남북군사합의 5년…파기 선언할까,1
900도 소금물에 풍덩… 현대위아 항공기 기어의 비결,1
90만 파편이 총알의 10배 속도로 위성 위협… 우주 쓰레기 청소 산업이 뜬다,1
90분만에 100개 건물 3D 실사 구현…표적 정밀타격 돕는다,1
9천억 '달착륙' 차세대 발사체 입찰 절차 시작…내년 3월 확정,1
"ADD '쑥대밭'···1년 5개월 감사-수사 지속, 주변까지 '탈탈'",1
ADD '열악한 환경서 안정적 무인 자율주행' 데이터 확보,1
ADD '전파흡수구조' 등 스텔스 무인기 핵심기술 개발,1
ADD 밥그릇 탐하는 방사청…'사업관리 낙제'의 과거는 어떡하고,1
"ADD 방산 기술자료 유출, 방사청과 안보지원사가 3가지 근원 대책 강구해야",1
"ADD 방위산업기술지원센터, 산·학·연 연구개발 軍 핵심기술 2개 민간 이전",1
ADD 새 ‘미사일 시험장’ 2026년까지 건립…한국형 3축체계 시설,1
"ADD 소장직 결국 재공모…여태 공정했고, 앞으로 공정할까",1
"ADD 주도의 ‘사전개념연구’는 임시방편, 전문가 조직 만들어야",1
ADD 차기 소장은 누구?…수성의 과학자 vs 공성의 예비역,1
ADD 첫 여성 부소장 임명,1
"ADD 파견 윤재필 육군소령, 아태 정보과학·기술 국제콘퍼런스 우수논문상",1
ADD 폭발 사망사고 한 달 만에 ‘산업안전보건법 위반’ 첫 제재 ,1
ADD-전쟁기념관 업무협약 체결,1
"ADD-해군, 함정 특수성능 발전 맞손",1
"ADD, 100여일 만에 소장 재공모",1
"ADD, 국가연구개발 우수성과 100선 최우수 2건 선정",1
"ADD, 국내 최초 '2.6㎞ 거리' 양자 송수신 기술 확보",1
"ADD, 국산 탄소섬유 항공복합소재 핵심 기술 개발",1
"ADD, 대잠 정찰용 무인 잠수정 운용 시연 성공",1
"ADD, 대잠 탐지소나용 능·수동 수중 음향센서 핵심기술 개발",1
"ADD, 무인기 공중 발사 및 지상 다연장 발사 기술 연구",1
"ADD, 생물 입자 탐지용 소형 형광 센서 국산화",1
"ADD, 세계 최고 수준...화학무기, 원거리 영상탐지 기술 확보",1
"ADD, 식물성 오일로 바이오항공유 제조 기술 확보…탄소배출량↓",1
"ADD, 양자광원 이용 야외 250m 송수신 기술 개발",1
"ADD, 이해충돌방지 실천 결의대회 “공정·투명한 연구소 구현”",1
"ADD, 잠수함에서 연료전지용 수소 생산 ""잠항능력 향상"" 기술 개발",1
"ADD, 전력증폭소자 기술 개발",1
"ADD, 차기 군 통신위성 독자 설계.제작 추진",1
"ADD, 천무 사거리 80km에서 200km 이상으로 추진",1
"ADD, 청렴문화 확산 선도",1
"ADD, 청렴한 국방연구개발 ‘한마음’",1
"ADD, 충격 활성식 소형·고출력 열전지 국내 첫 개발",1
"ADD, 투명하고 청렴한 ‘국방 R&D’ 재천명",1
"ADD, 한국군사과학기술학회 추계학술대회 개최...최첨단 군사과학기술 모은다 ",1
"ADD, 화약 성능 증대 기술 개발 성공",1
"ADD·KAIST, 韓 국방과학기술 미래 조망",1
"ADD연구원들, 기술료 놓고 소송전",1
"ADEX서 피어난 LIG-협력업체 상생…""관람객 다섯 배 늘어""",1
AESA 레이더 첫 시제품을 출고하며,1
AESA레이더 출고식에 정부 고위급 불참키로…“어떻게 개발했는데”,1
AI 과학기술 강군 육성·항공무기 발전 방향 제시,1
AI 군사적 활용 최대 국제회의까지 주도하게 된 대한민국,1
AI 기반 국방로봇체계 발전방안 논의,1
AI 기반 우수 민간기술 군 도입 방안 모색,1
AI 기반 유·무인 복합전투체계 중심 부대구조 재설계,1
AI 기반 유·무인 복합체계 구축방향 ‘한눈에’,1
AI 기반 유·무인복합체계(MUM-T) 도입하려면 연구개발 환경에 적합한 새로운 보안방식 필요,1
"AI 기술 활용 안개 탐지·예보 제안, 공군 아이디어 공모 해커톤 ‘대상’",1
AI 기술로 ‘미래 전차 기동전’ 펼치고 ‘국방기술 논의의 장’ 마련,1
AI 넘는 '게임체인저' 기술인데…韓 양자 연구자 500명도 안돼,1
AI 자폭 드론은 이미 戰場에… AI 전투기·전투 로봇개도 곧 나온다,1
AI 작전참모·드론봇 전투단…'지능형 스마트부대' 출격 !,1
AI 전투발전 성과 진단과 군사분야 방향 모색,1
"AI 조종 美 무인전투기, 첫 시험서 17시간 이상 비행",1
AI 첨단전력 확보…근무환경 개선·병력감축 대비한다,1
AI·드론 등 민간 첨단기술 군 무기체계 적용 방안 논의,1
AI·양자기술·신재생에너지…세계 방산업계는 '新무기' 장착중,1
AI·유무인복합체계로 전력증강…공군-국기연 상호협력,1
AI·자율주행·개인 로봇··· 2020년 ICT기반 9대 트렌드,1
"AI가 공습 대상 추천한다, 이·팔 전쟁서 현실화…한국 기술은?",1
AI가 조종하는 6세대 전투기,1
"AI가 조종하는 무인전투기 ‘발키리’, 공중전 시험 성공",1
AI기반 유·무인 체계 세미나 개최,1
"AI로 군인 추적, 스텔스로 잠수함 대응···中 전투로봇 대거 선보여",1
AI와 미래의 생활관,1
AI접목한 미래방산 韓은 '걸음마' 民·軍 혁신기술 교류확대도 과제,1
CES현장서 느낀 점,1
"CNN 등 외국 언론들, 한국 경항모 건조 계획에 큰 관심",1
"DX KOREA 2020, “중소기업 부스 맨 앞에 설치""",1
"DX KOREA 2024, 9월 정상 개최 확정...킨텍스와 계약 완료",1
"DX KOREA 조직위, “KADEX 계룡대 개최, K-방산 미래에 바람직하지 않아""",1
"DX Korea 추진위, 11월 18일 킨텍스에서 방위산업전시회 개최 확정",1
DX KOREA·KADEX 방산전시회 논란…정부 공적관리스템 시급하다,1
"DXK2022, 올해 9월 고양 킨텍스서 확대 개최...방산 기술 개발·수출 확대 계기 될 전망",1
"DX코리아 ""방사청, 육군협회 KADEX 후원 승인 유감…재심 요청""",1
D데이 직전 열린 ‘외교의 창’… 푸틴 “전쟁 원하지 않아” 협상 의지,1
E-737 항공통제기 성능개량 4900억 원 투입,1
EU 불허하나…현대중공업·대우조선 합병 '빨간불',1
EU 심사유예 장기화…현대重-대우조선 합병 '안갯속',1
"EU 이어 싱가포르, '현대·대우 기업결합' 심층심사 돌입…""해운사 의견 청취""",1
"EU, 내년 5월 현대중공업·대우조선해양 기업결합 결정",1
"EU, 유럽산 무기 비중 20%→50%로…첫 방산정책 발표",1
"EU, 이르면 5월 ‘현대重-대우조선 기업결합’ 승인할 듯",1
"EU, 현대重-대우조선 결합심사 재개",1
"EU, 현대重·대우조선 기업결합 심사 또 유예",1
F-16 탑건 조종사를 5 대 0으로 이긴 AI 파일럿이 온다,1
F-35 가격 뚝뚝 떨어지는데 국제 눈치작전 왜? ,1
F-35 내년까지도 실탄 못 쏜다,1
F-35 부품정비 수주 가능성은,1
F-35 전투기를 위해 개발된 스텔스 미사일 ‘JSM’,1
"F-35·미사일 등 첨단무기, 외국 정비사 입국제한에 녹슬판",1
F-35A 살 돈을 재난지원금에…무기도입 ‘칼바람’,1
"F-35A, 이번 달 정식 전력화… ""RQ-4 글로벌 호크는 비공개"" ",1
"F-35B 도입에 속도, 이제 경항공모함이 뜬다",1
F16 탑건과 인공지능 조종사의 공중전 대결 : 0대5,1
"F22 랩터, ‘얼룩무늬’에 숨겨진 비밀",1
FA-50 경공격기의 미국 시장 진출과 한미 정상회담,1
"FA-50 샀던 이라크, 국산헬기 수리온에 관심…첫 수출 성사되나",1
FA-50 성능개량 두고 중거리 공대지 미사일 경쟁 본격화,1
FA-50 폴란드 수출,1
"FA-50, ‘美 AESA 레이더+암람’ 탑재…동급 세계 최강 성능개량, 수출 청신호",1
GOP 무인지상감시센서 시제 제작 착수,1
GOP과학화경계시스템 성능개량 성공적 완수,1
"GP 복구 나선 북, 군은 “상응 조치”…최전방 긴장 고조",1
GPS 수신 안 되는 동굴서 자율주행·탐사 기술 개발,1
"GS칼텍스, 선박 대신 드론으로 유류 샘플 배송 행사",1
HD현대 군함 사업 운명의 날… 입찰 참가 제한 여부 판가름,1
"HD현대-한화 ""최선 다했다""..'첫 군함 수주' 누가 웃을까",1
"HD현대, STX중공업 품었다...""선박용 엔진 입지 공고히""",1
"HD현대, 美 방산 AI 최고 기업과 무인수상정 개발 나선다",1
"HD현대중공업 임직원, 방위력 개선 공로 정부포상",1
"HD현대중공업, 국방과학연구소 발주 대형 해상시험선 수주",1
"HD현대중공업, 방위사업청 초청해 함정 협력사 지원 세미나",1
"HD현대중공업, 차기 호위함 우선협상자 선정 두고 이의 제기",1
HD현대重 “한화오션 악의적 편집” 고소… ‘8조원 KDDX 수주 경쟁’ 진흙탕 난타전,1
"HD현대重 건조 필리핀 호위함, 3년 만에 한국 방문",1
"HD현대重-한화오션, 1兆대 3000t급 잠수함 입찰 붙었다",1
"HD현대重-한화오션, 호주 방산전시회 참가",1
"HD현대重, 방사청 상대 물품대금 소송 일부 승소…205억원 받는다",1
"HD현대重, 한국형 차기 구축함 기본설계 완료",1
"HD현중 8조원대 KDDX 입찰참가 여부 결정, 운명의 방사청 계약심의회 27일 열린다",1
HJ중공업 '독도함 성능개량 사업' 1808억원 규모 수주,1
"HJ중공업, 공기부양선 건조 기술로 해외시장 넘본다",1
"ICBM 발사한 북한 보란 듯…군, 고체 우주발사체 시험 발사 성공",1
"ICBM 사활 걸던 北, 요격 힘든 多種 미사일로 對南 위협",1
"K 방산 확장, 군 전력 증강...국기연이 책임진다",1
"K- 방산 기술 퀀텀 점프, 방산기업과 AI 기반 융합교육을 통한 전문인재 양성으로 해결",1
"K-2 전차 국산 변속기, 이대로 사장시켜야 하나 ?",1
K-9 '괴물' 자주포로 재탄생 '자동장전' 성능개량 다음달 확정,1
K-9 자주포 등 곡사포 사격도 '음소거'로?…첫 소음저감 기술 적용,1
"K-9 자주포 인도 공장 폐쇄 위기…""수주물량 9월 바닥""",1
K-9자주포 한번 더 성능개량한다,1
"K-드론, 세계적인 경쟁에서 뒤처지지 않으려면?",1
"K-방산 '큰손' 폴란드, 장갑차 구매→공동개발로 선회 기류",1
"K-방산 30조 수출 숨통 트였다…수은법 통과에 경남 ""환영""",1
K-방산 공신 'DX코리아' 둘러싼 진흙탕 싸움 속으로,1
K-방산 관심으로 국방사업관리사 응시지원 뜨겁다,1
K-방산 기술 한눈에…제7회 국방과학기술 대제전 개막,1
K-방산 주제로 KTV 국민방송 특집 방영,1
K-방산 지원법 국회 상임위 통과,1
"K-방산 폴란드 2차 계약, 尹 국빈 방문 타고 속도 낸다",1
"K-방산 한화시스템, 구미에 2천억원 투자",1
"K-방산, 늘어나는 해외 현지 생산의 딜레마",1
"K-방산, 덩치 키워 해외시장 공략 나설 때…한화·KAI '성공모델'",1
"K-방산, 두다 폴란드 대통령 방한…'2차계약' 속도 낼까",1
"K-방산, 미래먹거리 'MRO 사업' 육성 박차",1
"K-방산, 인니 시장서 美 제치고 1위 노린다, 올 170억달러 수출",1
"K-방산, 지역 분쟁·세대교체 속 판로 확대 모색",1
"K-방산, 亞 공략 가속…‘태국 D&S 2023’ 참가",1
"K-방산의 미래, 핵심기술 개발 아이디어 공모",1
K-방산의 세계화,1
"K-방산의 쾌거 속, 선제적 복합 대응전략 수립 필요하다",1
K-방산의 혁명을 이루려면,1
K11 복합소총의 실패에서 무엇을 배울 것인가,1
"K11 복합형 소총, 계약 해제 말고 다른 해결책 있었다",1
K1A1 전차 조준경에 최신 열상장치 적용…공격 성공률 향상,1
K1A1/K1A2 전차,1
K2 ‘흑표’ 노르웨이 수출 무산…국방부는 이례적 ‘장밋빛 전망’ 입장문,1
K2 전차 4차 양산·항공통제기 2차 사업 구매계획 심의·의결,1
K2 전차 만드는 데 1년 반… 美·獨은 3년,1
K2 전차 변속기 결함 여파 S&T중공업 ‘샌드위치 피소’ 내막,1
"K2 전차 수출, 폴란드와 '3兆 +α 빅딜'",1
K2 전차 수출·방산 협력 본격화 논의,1
"K2 전차 탄뒤 ""엑설런트"" 깜놀…폴란드 '25조 수출 대박' 전말",1
"K2 전차 협력업체들 ""경영난 심화, 3차 양산 연내계약"" 호소",1
"K2 전차, 노르웨이 수출 ‘청신호’",1
"K2 흑표, 6년만에 '국산 파워팩' 장착 재추진…수출길 열리나",1
"K2 흑표전차, 노르웨이 차기전차 사업에서 독일 레오파르트 전차와 격전",1
"K2전차 국산 변속기 탑재, 시작부터 '삐걱'",1
K2전차·원전·조선소…文대통령 이집트 순방 선물보따리 '윤곽',1
K5 방독면 초도 양산 관련 ‘방산업체 추가 지정’ 과정 논란,1
K9 자주포 60㎞ 쏘는 새 155㎜ 포탄 나왔다,1
"K9 자주포 구매한 6개국 모였다…""한국 新무기도 원더풀""",1
K9 자주포 대박 위해…회사는 ‘21년’ 공들였다,1
K9 자주포 또 ‘축포’… 호주에 1조원대 판다,1
K9 자주포 호주 진출 청신호,1
"K9자주포, T-50훈련기‥세계 최대 美시장 개척해야",1
KAAV-Ⅱ 희생자들…국립묘지에 그들의 자리는 없다,1
KAI 'FA-50’ 유럽 전투기 시장 진출 물꼬 트였다,1
KAI vs 한화에어로…차세대발사체 경쟁 치열,1
"KAI 공공기관 입찰참가 가능, 방사청 처분 불복 집행정지 인용돼",1
KAI 근로자 131명 임피제 소송… 삼성·현대차 노조는 폐지 요구,1
"KAI 내년까지 영업이익 감소 전망…""돌파구는 헬기와 KF-X""",1
"KAI 노사, 19일 공동선언문 발표…코로나 위기극복 한뜻",1
KAI 민영화 본격 시동…이번에도 한화그룹?,1
KAI 사장 16일 결정…낙하산? 내부 승진?,1
"KAI 전술입문훈련기, 태국서도 출격",1
"KAI 차기 사장 인선 난항…""4인 후보 모두 부적격""",1
KAI 차기 사장… 윤당선인의 선택은,1
"KAI 해외영업부 ‘사천→서울’ 이전, 외력 좌초設 솔솔",1
"KAI-IAI, 유무인 복합운영체계 개발한다…MOU 체결",1
"KAI-KAIST, 소형위성 분야 사업화 맞손…협약 체결",1
KAI-록히드마틴 ‘원팀 협약’… 전세계 경량 전술입문기 시장에 도전,1
KAI-진주시 회전익 비행센터 착공,1
"KAI-폴란드 방산업체, FA-50 안정적 후속 지원 체계 구축한다",1
"KAI, '기뢰 제거 특화' 소해헬기 국내개발 계약 체결",1
"KAI, '드론 사령부의 창' 차기군단무인기(NCUAV) 블록2 최초 공개",1
"KAI, '수리온' 헬기 해경에 납품… 주요 정부 기관용 플랫폼 확보",1
"KAI, '차세대 무인기' 개발 위해 이스라엘 ELBIT와 '맞손'",1
"KAI, ‘국제소방안전박람회’ 참가…국산 소방·산림헬기 전시",1
"KAI, ‘마린온 무장형’ 성공하려면 무게 방정식 해결해야",1
"KAI, ‘자발적으로 일하는 조직’ 만든다",1
"KAI, 18개월간 공공기관 입찰제한… ""집행정지 신청하겠다""",1
"KAI, 2조 규모 KF-21 양산계약 체결…한화에어로는 엔진 공급 계약",1
"KAI, 44조 美경공격기 시장 진출 본격 추진",1
"KAI, 4차 산업혁명 기술융합 통한 미래 신기술 확보 추진",1
"KAI, B787 날개구조물 납품 계약 연장",1
"KAI, CEO 직속 ‘수출활성화 TF’ 구성… ‘해외수주’ 고삐",1
"KAI, FA-50, 이집트 고등훈련기 선정 기대",1
"KAI, K-방산 세계 4강 견인하나...FA-50·KF-21성과 재조명",1
"KAI, LAH(소형공격헬기) 캐나다서 혹한기 테스트",1
"KAI, UAE와 수송기 공동개발",1
"KAI, 경공격기 FA50으로 중남미 30억달러 시장 공략",1
"KAI, 경찰·소방에 국산헬기 총 3대 추가 납품 계약",1
"KAI, 경찰청에 국산헬기 수리온 3대 추가 인도",1
"KAI, 국기연과 유무인 복합체계 기술개발 협력",1
"KAI, 국내 제작 민수용 소형헬기 첫 시험비행 성공",1
"KAI, 국내 최초 24시간 닥터 헬기 사업 손 뗀다",1
"KAI, 국산 대형 제트수송기 개발한다… 21일 모형 첫 공개",1
"KAI, 국산헬기 '수리온' 경남 소방헬기로 납품",1
"KAI, 글로벌 항공방산 판도 바꾼다...FA-50, 폴란드 첫 비행의 '함의'",1
"KAI, 글로벌 협력사들과 함께 내년 美 공군·해군 사업 논의 본격화...""최대 340조원 파급효과""",1
"KAI, 기관 입찰제한 처분 ‘숨통 트여’…法, 집행정지 인용",1
"KAI, 다음달 1일 '본부제'에서 '사업부제'로 조직개편",1
"KAI, 또 거래중단…""집행정지·소 제기 예정""",1
"KAI, 마린온 추락원인 제공 'AH사'에 700억원대 국제중재 신청",1
"KAI, 말레이시아에 FA-50 18대 수출…1조2000억원 규모 계약 체결",1
"KAI, 메이사와 위성활용서비스 전문 합작법인 설립",1
"KAI, 무인 전투기 개발에 1025억 투자",1
"KAI, 미국 훈련기 사업 불씨 재점화…美 공군, 한국산 T-50A 최대 8대 도입 추진",1
"KAI, 미래형 훈련체계 시장 진출한다…맞춤형 LVC 개발",1
"KAI, 방사청 입찰제재 처분 벗어…수리온 시뮬레이터사업 재개",1
"KAI, 방사청과 '헬기-무인기 연동 체계' 신속시범획득사업 계약 체결",1
"KAI, 보잉에 A-10기 날개구조물 공급...3330억원 규모",1
"KAI, 분식회계 과징금에 행정소송 제기…""처분의 위법성 다툴 것""",1
"KAI, 브라질서 1조 수주 '잭팟'",1
"KAI, 세계 최고사양 군사정찰위성 개발 참여…'킬체인' 책임진다",1
"KAI, 소형 다목적 무인기 개발 나선다",1
"KAI, 스타트업 메이사 지분 인수… 8조원 규모 위성 이미지 시장 진출",1
"KAI, 스페이스X와 차세대중형위성 4호 발사 협력",1
"KAI, 신속원과 AI기반 비행 시뮬레이터 개발 추진",1
"KAI, 싱가포르 에어쇼 참가··· 국산 항공기 수출판로 개척 나서",1
"KAI, 이라크와 3.6억 달러 규모 T-50IQ 후속운영지원 계약",1
"KAI, 이집트에서 FA-50 최대 100대 판매 기대",1
"KAI, 인니, KF-21 연체 분담금 중 94억 납부 ""사업 참여 지속 의지 평가""",1
"KAI, 주요 항공우주 협력사와 수출경쟁력 확보 협약 체결",1
"KAI, 중앙119구조본부에 수리온 소방헬기 2대 납품",1
"KAI, 차세대발사체 체계종합 입찰 않기로…사실상 한화 몫으로",1
"KAI, 코난테크놀로지에 지분 투자",1
"KAI, 태국에 'T-50TH' 2대 추가 수출…800억원 규모",1
"KAI, 필리핀 에어쇼서 FA-50 추가 세일즈…유무인체계 로드맵 선보여",1
"KAI, 한국형 수송기 개발 나선다",1
"KAI, 한국형 차세대 전투기 'KF-X' 구조시험 착수",1
"KAI, 항공·우주산업 파트너스데이…""협력사와 먹거리·일자리 창출 도모""",1
"KAI, 항공우주산업 혁신 성장 위한 상생정책 추진",1
"KAI, 해양경찰청에 수리온 헬기 2대 공급",1
"KAI, 현대重과 한국형 경항공모함 개발 협력",1
"KAI, 회전익 4종 공지통신무전기 성능개량 우선협상대상자 선정",1
"KAI, 獨 디힐디펜스와 국산 전투기 무장확대 MOU",1
KAI·방사청 소송전으로 국산 헬기 시뮬레이터사업 중단,1
KAI·콥터그룹 MOU 무산 위기…경량헬기 기술 확보 물 건너가나,1
"KAI·한화, 민간 우주개발 시대 열었다",1
"KAI·한화시스템, 軍 헬기 성능개량사업 맞손",1
"KAIST 을지연구소-방사청 교육원, 방산수출전문가 과정 개설",1
KAIST 자체 우주연구원 추진…'우주 연구·인재개발 클러스터' 연계 기대,1
"KAIST 학생들, 美 ‘국제 자율무인선 알고리즘 경진대회’ 우승",1
"KAIST, 軍 정찰용 초소형 나노 드론 개발한다",1
KAIST에 ‘특화연구센터’ 개소…이종 위성군 우주 감시정찰 기술 집중 연구 기반 조성,1
KAIST에 軍 R&D센터…유·무인 전투 복합체계 구축,1
KAMD 5년안에 구축,1
"KB국민은행, 방위산업공제조합과 ‘조합사 대상 맞춤형 금융 솔루션 제공’ 위한 업무협약 체결",1
"KDDX 선도함 건조 공방… 한화오션 “경쟁 입찰해야”, HD현대중 “기본설계업체 건조는 정상절차”",1
KF-21 '인니 분담금 미납' 다음주 협상 재개,1
"KF-21 개발 분담금 미납 인니, 기한 연장 요청...전력화 시기도 차질 빚나",1
KF-21 개발사 차기 사장 곧 결정…尹캠프 강구영 거론,1
KF-21 공대지 '개발 주체' 갈팡질팡…KF-21 성공의 길은?,1
"KF-21 기술유출 수사 커질듯…""인니인 추가 가담 정황""",1
KF-21 기총발사 성공,1
KF-21 내년부터 생산,1
KF-21 보라매 시제 3호기도 최초 비행 성공,1
KF-21 보라매 첫 초음속 비행 성공,1
"KF-21 보라매, 국산무인전투기 통합 운용 전투력 강화되나",1
"KF-21 보라매, 첫 공중급유 비행시험 성공",1
KF-21 보라매를 설계한 프로그램은?,1
"KF-21 부족한 개발비 1조원, 정부 예산 충당 추진",1
KF-21 분담금 29차례 독촉에도 '무응답'…방사청장 인니行,1
"KF-21 비행 시험 중 잇단 결함 발생…KAI, 리스크 대응 성공할까",1
KF-21 사업 타당성 조사 KIDA 연구원 뇌사 상태,1
"KF-21 산증인, 한화로…K-방산 지각변동 온다",1
KF-21 이후를 준비한다…유무인 복합·레이저 등 장착,1
KF-21 인니 분담금 축소 논란…왜 국제 공동 개발 진행했을까,1
"KF-21 인니 측 미납금 8000억, 한 번에 못 받지만 연체이자는 챙긴다",1
KF-21 전투기 첫 양산…5년간 7조9200억 원 투입,1
KF-21 첫 비행에 안보라인 무관심…'낙하산 젯밥'에만 관심?,1
KF-21 첫 생산량 감축…가격 경쟁력 어쩌나,1
KF-21 첫 일반공개 사천 에어쇼 3년 만에 화려한 개막,1
KF-21 태극기 옆 ‘인니 국기’ 새겼지만…8000억대 연체금은 ‘무소식’,1
KF-21 후속작은 유무인 복합 전투기…공군 연구 추진,1
"KF-21, 내년 예산 ‘첩첩산중’…생산 멀어지나",1
"KF-21, 잠정 전투용 적합 판정 획득",1
KF-21개발에 찬물 끼얹은 국책기관,1
"KF-21의 최종 관문 '미사일 계획', 이대로 괜찮나",1
"KF-21의 최종 관문 '장거리 공대지', ""독자개발 어렵다""…돌파구는?",1
KF-X 개발 참여 인니 기술자 114명 한국서 귀국…5천억원 미납,1
"KF-X 낼 돈 없다는 인도네시아, 더 비싼 美수송기에 눈독 왜",1
KF-X 사업과 '참을 인도 넷이야',1
KF-X 시제기 출고 준비 순항…내년엔 실물 본다,1
KF-X 장거리 공대지미사일 개발방식 '뒷말',1
KF-X 출고식 눈앞인데… ‘공동개발’ 인니 측 참석 불확실,1
"KF-X 출고식 앞두고… 방사청장, 인니 공군참모총장에 행사 초청장 전달",1
KF16 전투기 이륙 중 추락… 조종사 비상탈출,1
"KF21, 첫 야간 비행시험 성공… 조명 등 정상 작동",1
KFX 빠진 한·인니 방산회의,1
KFX에 극초음속미사일 장착하나,1
KFX용 초음속미사일 개발,1
"KHP 사업 협약, 초과정산금의 해법은 정녕 없을까?",1
KIDA와 함께하는 2023 국방·안보 10대 뉴스,1
KN-25가 맞나…'사막색' 위장한 北 초대형방사포 미스터리,1
"KODEF-방진회, 세미나 개최] 유·무인 복합체계 개발 방향·작전 개념 논의",1
"KOTRA, 국내기업 ‘美 방산시장 진출’ 지원",1
KPC '방위산업 최고위과정' 7기 모집,1
KT “국내 최초 ‘도심 항공 모빌리티’ 전용 5G망 구축 완료”,1
K공군 ‘하늘의 지휘소’ 따내라…글로벌 방산업체 뜨거운 3파전,1
K방산 4강을 위한 국방MRO 혁신,1
"K방산 남미 시장 뚫나? 페루, 한국산 K-808 장갑차·FA-50 전투기 도입 적극 검토…",1
K방산 다음주자 `무인수상정`…한화·LIG `격돌`,1
"K방산 무서운 진격…한화, 사우디에 1兆 수출",1
K방산 수출 다음 주역은 군함?… 美가 우리 군함에 눈독 들이는 이유,1
K방산 수출 따낼 땐 박수치더니…정책금융 반년째 ‘못본 척’ 하는 국회,1
K방산 수출신화 선봉 LIG넥스원 “이번엔 중남미다”,1
"K방산 심장, 국방과학연구소(ADD)",1
K방산 우수성 홍보·교류 확대의 장 열린다,1
K방산 이어 K우주 뜰까… '다누리' 성공에 한화·KAI 기대감 '쑥',1
"K방산 중동시장 공략…KF-21엔진, K2 사막형 등 총출동",1
K방산 중동시장 진출 맞춤형 전략 수립 나섰다,1
K방산 진격에 불황은 없다… 수백명씩 대규모 인력 채용,1
K방산 투명성 제고 정책 추진방향 공유,1
K방산 협력기업 기술보호 팔 걷어붙였다,1
K방산 힘찬 도약…국민과 함께하는 축제 열린다,1
"K방산, GPS의 10m 오차를 10㎝로 줄인다",1
"K방산, 글로벌 국방품질 달성·수출지원 모색",1
"K방산, 미국 시장 뚫기 어려워졌다…바이든 서명한 이 조치",1
"K방산, 수출 100억달러 시대 연다",1
"K방산, 안보 기반·신성장동력으로 육성",1
"K방산, 인도 무기시장 공략…`디펙스포 2020` 10여社 참가",1
"K방산, 하늘도 장악한다",1
"K방산, 美보잉도 '엄지 척'…'세계 최고' 인정 받은 퍼스텍 비결",1
K방산에 3년간 1조+α 투자… ‘세계 4위 수출국’ 설계도 나왔다,1
K방산의 진정한 주역들,1
"K수소차·드론, 글로벌 수소 모빌리티 선도",1
L-SAM서 고위력 현무·타우러스까지…'한국형 3축 체계' 위용,1
L-SAM은 내년·한국형 아이언돔은 조기 개발,1
"LAH, 오는 9월 무인기 첫 발사",1
"LG CNS,  278억 규모 지능형 해안경계시스템 수주 유력",1
"LG전자-LIG넥스원, 군용 드론 모터 개발 '맞손'",1
"LG화학 리튬·황 배터리 무인기, 국내 첫 고도 22㎞ 성층권 날았다",1
"LH, 대전 안산 첨단국방산업단지 조성사업 '손 뗐다'",1
"LIG, 신입사원과 소통 ‘넥스원 보드’로 통한다",1
"LIG·한화, 軍 드론운영 통합솔루션 개발한다",1
LIG그룹 탄생 주역...금융업 포기 비운도,1
LIG넥스원 '수성' vs 한화시스템 '역전'…1조 규모 함정 전자전 쟁탈전,1
